Time (s),Ch1 (V)
0.1162000,0.1487566
0.1163000,0.1487566
0.1164000,0.1415032
0.1165000,0.1487566
0.1166000,0.1415032
0.1167000,0.1487566
0.1168000,0.1415032
0.1169000,0.1511745
0.1170000,0.1511745
0.1171000,0.1487566
0.1172000,0.1463388
0.1173000,0.1439210
0.1174000,0.1439210
0.1175000,0.1487566
0.1176000,0.1439210
0.1177000,0.1463388
0.1178000,0.1439210
0.1179000,0.1318319
0.1180000,0.1511745
0.1181000,0.1463388
0.1182000,0.1487566
0.1183000,0.1390853
0.1184000,0.1439210
0.1185000,0.1390853
0.1186000,0.1390853
0.1187000,0.1487566
0.1188000,0.1511745
0.1189000,0.1680992
0.1190000,0.1463388
0.1191000,0.1511745
0.1192000,0.1463388
0.1193000,0.1753527
0.1194000,0.1463388
0.1195000,0.1511745
0.1196000,0.1415032
0.1197000,0.1511745
0.1198000,0.1487566
0.1199000,0.1439210
0.1200000,0.1511745
0.1201000,0.1463388
0.1202000,0.1463388
0.1203000,0.1463388
0.1204000,0.1535923
0.1205000,0.1487566
0.1206000,0.1487566
0.1207000,0.1535923
0.1208000,0.1511745
0.1209000,0.1535923
0.1210000,0.1487566
0.1211000,0.1680992
0.1212000,0.1511745
0.1213000,0.1487566
0.1214000,0.1535923
0.1215000,0.1487566
0.1216000,0.1511745
0.1217000,0.1535923
0.1218000,0.1390853
0.1219000,0.1511745
0.1220000,0.1487566
0.1221000,0.1535923
0.1222000,0.1487566
0.1223000,0.1511745
0.1224000,0.1535923
0.1225000,0.1487566
0.1226000,0.1487566
0.1227000,0.1535923
0.1228000,0.1511745
0.1229000,0.1511745
0.1230000,0.1439210
0.1231000,0.1511745
0.1232000,0.1560101
0.1233000,0.1487566
0.1234000,0.1487566
0.1235000,0.1487566
0.1236000,0.1439210
0.1237000,0.1463388
0.1238000,0.1439210
0.1239000,0.1487566
0.1240000,0.1415032
0.1241000,0.1294140
0.1242000,0.1487566
0.1243000,0.1463388
0.1244000,0.1487566
0.1245000,0.1390853
0.1246000,0.1415032
0.1247000,0.1463388
0.1248000,0.1439210
0.1249000,0.1439210
0.1250000,0.1463388
0.1251000,0.1415032
0.1252000,0.1463388
0.1253000,0.1366675
0.1254000,0.1439210
0.1255000,0.1390853
0.1256000,0.1415032
0.1257000,0.1366675
0.1258000,0.1439210
0.1259000,0.1390853
0.1260000,0.1390853
0.1261000,0.1415032
0.1262000,0.1390853
0.1263000,0.1390853
0.1264000,0.1366675
0.1265000,0.1487566
0.1266000,0.1342497
0.1267000,0.1439210
0.1268000,0.1415032
0.1269000,0.1415032
0.1270000,0.1463388
0.1271000,0.1366675
0.1272000,0.1463388
0.1273000,0.1415032
0.1274000,0.1439210
0.1275000,0.1463388
0.1276000,0.1415032
0.1277000,0.1390853
0.1278000,0.1439210
0.1279000,0.1439210
0.1280000,0.1390853
0.1281000,0.1390853
0.1282000,0.1439210
0.1283000,0.1463388
0.1284000,0.1415032
0.1285000,0.1390853
0.1286000,0.1415032
0.1287000,0.1415032
0.1288000,0.1487566
0.1289000,0.1463388
0.1290000,0.1439210
0.1291000,0.1415032
0.1292000,0.1028180
0.1293000,0.1439210
0.1294000,0.1439210
0.1295000,0.1463388
0.1296000,0.1439210
0.1297000,0.1801883
0.1298000,0.1463388
0.1299000,0.1439210
0.1300000,0.1680992
0.1301000,0.1487566
0.1302000,0.1511745
0.1303000,0.1511745
0.1304000,0.1511745
0.1305000,0.1415032
0.1306000,0.1584279
0.1307000,0.1850240
0.1308000,0.1511745
0.1309000,0.1584279
0.1310000,0.1560101
0.1311000,0.1608458
0.1312000,0.1584279
0.1313000,0.1632636
0.1314000,0.1632636
0.1315000,0.1632636
0.1316000,0.1632636
0.1317000,0.1753527
0.1318000,0.1801883
0.1319000,0.1777705
0.1320000,0.1801883
0.1321000,0.1898596
0.1322000,0.1995309
0.1323000,0.1971131
0.1324000,0.1995309
0.1325000,0.2092022
0.1326000,0.2164557
0.1327000,0.2212914
0.1328000,0.2261270
0.1329000,0.2285448
0.1330000,0.2430518
0.1331000,0.2430518
0.1332000,0.2575587
0.1333000,0.2769013
0.1334000,0.2817370
0.1335000,0.3010796
0.1336000,0.3131687
0.1337000,0.3252578
0.1338000,0.3349291
0.1339000,0.3663608
0.1340000,0.3663608
0.1341000,0.3905391
0.1342000,0.4195529
0.1343000,0.4388955
0.1344000,0.4509847
0.1345000,0.4824164
0.1346000,0.4920877
0.1347000,0.5235194
0.1348000,0.5622046
0.1349000,0.5718759
0.1350000,0.6033076
0.1351000,0.6419928
0.1352000,0.6637532
0.1353000,0.7169453
0.1354000,0.7241988
0.1355000,0.7725553
0.1356000,0.7991513
0.1357000,0.8523435
0.1358000,0.8910287
0.1359000,0.9442208
0.1360000,0.9949951
0.1361000,1.0409338
0.1362000,1.0917081
0.1363000,1.1449002
0.1364000,1.1956745
0.1365000,1.2416132
0.1366000,1.2657914
0.1367000,1.3165657
0.1368000,1.3552509
0.1369000,1.3963539
0.1370000,1.4543817
0.1371000,1.5027382
0.1372000,1.5510947
0.1373000,1.6308829
0.1374000,1.6550611
0.1375000,1.7179245
0.1376000,1.7832058
0.1377000,1.8194732
0.1378000,1.9040970
0.1379000,1.9258574
0.1380000,1.9742139
0.1381000,2.0008100
0.1382000,2.0515843
0.1383000,2.0902695
0.1384000,2.1071942
0.1385000,2.1313725
0.1386000,2.1507151
0.1387000,2.1482972
0.1388000,2.1603864
0.1389000,2.1700577
0.1390000,2.1628042
0.1391000,2.1579685
0.1392000,2.1482972
0.1393000,2.1386260
0.1394000,2.1096121
0.1395000,2.0805982
0.1396000,2.0564199
0.1397000,2.0443308
0.1398000,1.9983921
0.1399000,1.9693783
0.1400000,1.9137683
0.1401000,1.8726653
0.1402000,1.8388157
0.1403000,1.7614454
0.1404000,1.7179245
0.1405000,1.6574789
0.1406000,1.5849442
0.1407000,1.5462590
0.1408000,1.4640530
0.1409000,1.4302035
0.1410000,1.3479974
0.1411000,1.3189835
0.1412000,1.2295241
0.1413000,1.1618250
0.1414000,1.1110507
0.1415000,1.1013794
0.1416000,1.0530229
0.1417000,0.9853238
0.1418000,0.8958643
0.1419000,0.8402544
0.1420000,0.7967335
0.1421000,0.7580483
0.1422000,0.7121097
0.1423000,0.6710067
0.1424000,0.6081432
0.1425000,0.5525333
0.1426000,0.5041768
0.1427000,0.4799985
0.1428000,0.4098816
0.1429000,0.4050460
0.1430000,0.3905391
0.1431000,0.3155865
0.1432000,0.2793191
0.1433000,0.2527231
0.1434000,0.2212914
0.1435000,0.2043666
0.1436000,0.1680992
0.1437000,0.1705171
0.1438000,0.1922775
0.1439000,0.1705171
0.1440000,0.1971131
0.1441000,0.2043666
0.1442000,0.2357983
0.1443000,0.2503053
0.1444000,0.2841548
0.1445000,0.3276756
0.1446000,0.3736143
0.1447000,0.4243886
0.1448000,0.4920877
0.1449000,0.5960541
0.1450000,0.6564997
0.1451000,0.7362879
0.1452000,0.7870622
0.1453000,0.8547613
0.1454000,0.9418030
0.1455000,0.9901595
0.1456000,1.0772011
0.1457000,1.1328111
0.1458000,1.2125993
0.1459000,1.2657914
0.1460000,1.3504153
0.1461000,1.4302035
0.1462000,1.4543817
0.1463000,1.5341699
0.1464000,1.5656016
0.1465000,1.5994512
0.1466000,1.6212116
0.1467000,1.6405542
0.1468000,1.6550611
0.1469000,1.6574789
0.1470000,1.6719859
0.1471000,1.7179245
0.1472000,1.7614454
0.1473000,1.8243088
0.1474000,1.8533227
0.1475000,1.9065148
0.1476000,1.9742139
0.1477000,1.9911387
0.1478000,2.0274060
0.1479000,2.0709269
0.1480000,2.0878516
0.1481000,2.1265368
0.1482000,2.1362081
0.1483000,2.1458794
0.1484000,2.1603864
0.1485000,2.1748933
0.1486000,2.1724755
0.1487000,2.1628042
0.1488000,2.1482972
0.1489000,2.1386260
0.1490000,2.1192834
0.1491000,2.0975229
0.1492000,2.0709269
0.1493000,2.0394952
0.1494000,2.0177347
0.1495000,1.9814674
0.1496000,1.9693783
0.1497000,1.9234396
0.1498000,1.8775009
0.1499000,1.8291445
0.1500000,1.7783701
0.1501000,1.7155067
0.1502000,1.6768215
0.1503000,1.6284650
0.1504000,1.5486768
0.1505000,1.5099917
0.1506000,1.4422926
0.1507000,1.4011896
0.1508000,1.3625044
0.1509000,1.3359083
0.1510000,1.2851340
0.1511000,1.2488666
0.1512000,1.2125993
0.1513000,1.1835854
0.1514000,1.1545715
0.1515000,1.1303933
0.1516000,1.1037972
0.1517000,1.0820368
0.1518000,1.0457694
0.1519000,1.0167555
0.1520000,0.9853238
0.1521000,0.9659812
0.1522000,0.9297139
0.1523000,0.9007000
0.1524000,0.8813574
0.1525000,0.8595969
0.1526000,0.8209118
0.1527000,0.8088226
0.1528000,0.7580483
0.1529000,0.7362879
0.1530000,0.7072740
0.1531000,0.6758423
0.1532000,0.6371571
0.1533000,0.6081432
0.1534000,0.5742937
0.1535000,0.5573689
0.1536000,0.5114303
0.1537000,0.4945055
0.1538000,0.4896698
0.1539000,0.4437312
0.1540000,0.4074638
0.1541000,0.3857034
0.1542000,0.3663608
0.1543000,0.3663608
0.1544000,0.3446004
0.1545000,0.3276756
0.1546000,0.3034974
0.1547000,0.2962439
0.1548000,0.2817370
0.1549000,0.2817370
0.1550000,0.2962439
0.1551000,0.2648122
0.1552000,0.2599765
0.1553000,0.2478874
0.1554000,0.2527231
0.1555000,0.2309627
0.1556000,0.2188735
0.1557000,0.2212914
0.1558000,0.2261270
0.1559000,0.2140379
0.1560000,0.2212914
0.1561000,0.2116201
0.1562000,0.2043666
0.1563000,0.2043666
0.1564000,0.1971131
0.1565000,0.1946953
0.1566000,0.1898596
0.1567000,0.1850240
0.1568000,0.1826062
0.1569000,0.1850240
0.1570000,0.1777705
0.1571000,0.1826062
0.1572000,0.1777705
0.1573000,0.1777705
0.1574000,0.1729349
0.1575000,0.1656814
0.1576000,0.1705171
0.1577000,0.1729349
0.1578000,0.1680992
0.1579000,0.1680992
0.1580000,0.1632636
0.1581000,0.1632636
0.1582000,0.1705171
0.1583000,0.1705171
0.1584000,0.1608458
0.1585000,0.1656814
0.1586000,0.1584279
0.1587000,0.1560101
0.1588000,0.1632636
0.1589000,0.1584279
0.1590000,0.1680992
0.1591000,0.1439210
0.1592000,0.1632636
0.1593000,0.1656814
0.1594000,0.1608458
0.1595000,0.1632636
0.1596000,0.1584279
0.1597000,0.1608458
0.1598000,0.1608458
0.1599000,0.1584279
0.1600000,0.1608458
0.1601000,0.1632636
0.1602000,0.1632636
0.1603000,0.1632636
0.1604000,0.1584279
0.1605000,0.1560101
0.1606000,0.1584279
0.1607000,0.1584279
0.1608000,0.1608458
0.1609000,0.1535923
0.1610000,0.1608458
0.1611000,0.1584279
0.1612000,0.1560101
0.1613000,0.1608458
0.1614000,0.1560101
0.1615000,0.1584279
0.1616000,0.1584279
0.1617000,0.1777705
0.1618000,0.1511745
0.1619000,0.1511745
0.1620000,0.1535923
0.1621000,0.1535923
0.1622000,0.1535923
0.1623000,0.1511745
0.1624000,0.1487566
0.1625000,0.1511745
0.1626000,0.1535923
0.1627000,0.1560101
0.1628000,0.1535923
0.1629000,0.1463388
0.1630000,0.1487566
0.1631000,0.1511745
0.1632000,0.1535923
0.1633000,0.1463388
0.1634000,0.1535923
0.1635000,0.1487566
0.1636000,0.1511745
0.1637000,0.1463388
0.1638000,0.1535923
0.1639000,0.1511745
0.1640000,0.1511745
0.1641000,0.1511745
0.1642000,0.1535923
0.1643000,0.1511745
0.1644000,0.1100714
0.1645000,0.1463388
0.1646000,0.1487566
0.1647000,0.1777705
0.1648000,0.1463388
0.1649000,0.1535923
0.1650000,0.1487566
0.1651000,0.1560101
0.1652000,0.1560101
0.1653000,0.1487566
0.1654000,0.1463388
0.1655000,0.1463388
0.1656000,0.1535923
0.1657000,0.1584279
0.1658000,0.1463388
0.1659000,0.1511745
0.1660000,0.1535923
0.1661000,0.1487566
0.1662000,0.1439210
0.1663000,0.1511745
0.1664000,0.1487566
0.1665000,0.1487566
0.1666000,0.1439210
0.1667000,0.1463388
0.1668000,0.1511745
0.1669000,0.1535923
0.1670000,0.1463388
0.1671000,0.1535923
0.1672000,0.1487566
0.1673000,0.1463388
0.1674000,0.1511745
0.1675000,0.1463388
0.1676000,0.1439210
0.1677000,0.1463388
0.1678000,0.1439210
0.1679000,0.1415032
0.1680000,0.1439210
0.1681000,0.1535923
0.1682000,0.1439210
0.1683000,0.1463388
0.1684000,0.1632636
0.1685000,0.1439210
0.1686000,0.1439210
0.1687000,0.1463388
0.1688000,0.1463388
0.1689000,0.1463388
0.1690000,0.1463388
0.1691000,0.1463388
0.1692000,0.1415032
0.1693000,0.1487566
0.1694000,0.1753527
0.1695000,0.1439210
0.1696000,0.1366675
0.1697000,0.1608458
0.1698000,0.1487566
0.1699000,0.1511745
0.1700000,0.1439210
0.1701000,0.1415032
0.1702000,0.1463388
0.1703000,0.1463388
0.1704000,0.1439210
0.1705000,0.1439210
0.1706000,0.1439210
0.1707000,0.1463388
0.1708000,0.1439210
0.1709000,0.1390853
0.1710000,0.1149071
0.1711000,0.1415032
0.1712000,0.1439210
0.1713000,0.1463388
0.1714000,0.1439210
0.1715000,0.1439210
0.1716000,0.1415032
0.1717000,0.1487566
0.1718000,0.1463388
0.1719000,0.1439210
0.1720000,0.1415032
0.1721000,0.1439210
0.1722000,0.1463388
0.1723000,0.1463388
0.1724000,0.1463388
0.1725000,0.1535923
0.1726000,0.1439210
0.1727000,0.1680992
0.1728000,0.1439210
0.1729000,0.1463388
0.1730000,0.1463388
0.1731000,0.1511745
0.1732000,0.1487566
0.1733000,0.1463388
0.1734000,0.1439210
0.1735000,0.1439210
0.1736000,0.1463388
0.1737000,0.1463388
0.1738000,0.1463388
0.1739000,0.1439210
0.1740000,0.1439210
0.1741000,0.1632636
0.1742000,0.1463388
0.1743000,0.1463388
0.1744000,0.1463388
0.1745000,0.1463388
0.1746000,0.1511745
0.1747000,0.1511745
0.1748000,0.1487566
0.1749000,0.1439210
0.1750000,0.1463388
0.1751000,0.1439210
0.1752000,0.1463388
0.1753000,0.1656814
0.1754000,0.1511745
0.1755000,0.1439210
0.1756000,0.1487566
0.1757000,0.1463388
0.1758000,0.1415032
0.1759000,0.1487566
0.1760000,0.1487566
0.1761000,0.1439210
0.1762000,0.1487566
0.1763000,0.1487566
0.1764000,0.1463388
0.1765000,0.1826062
0.1766000,0.1511745
0.1767000,0.1463388
0.1768000,0.1487566
0.1769000,0.1439210
0.1770000,0.1535923
0.1771000,0.1487566
0.1772000,0.1463388
0.1773000,0.1415032
0.1774000,0.1439210
0.1775000,0.1487566
0.1776000,0.1511745
0.1777000,0.1535923
0.1778000,0.1511745
0.1779000,0.1705171
0.1780000,0.1487566
0.1781000,0.1511745
0.1782000,0.1511745
0.1783000,0.1463388
0.1784000,0.1487566
0.1785000,0.1463388
0.1786000,0.1511745
0.1787000,0.1560101
0.1788000,0.1124893
0.1789000,0.1390853
0.1790000,0.1535923
0.1791000,0.1511745
0.1792000,0.1535923
0.1793000,0.1511745
0.1794000,0.1511745
0.1795000,0.1535923
0.1796000,0.1560101
0.1797000,0.1511745
0.1798000,0.1560101
0.1799000,0.1535923
0.1800000,0.1511745
0.1801000,0.1415032
0.1802000,0.1535923
0.1803000,0.1560101
0.1804000,0.1439210
0.1805000,0.1535923
0.1806000,0.1535923
0.1807000,0.1608458
0.1808000,0.1560101
0.1809000,0.1608458
0.1810000,0.1584279
0.1811000,0.1608458
0.1812000,0.1608458
0.1813000,0.1584279
0.1814000,0.1560101
0.1815000,0.1705171
0.1816000,0.1608458
0.1817000,0.1632636
0.1818000,0.1656814
0.1819000,0.1584279
0.1820000,0.1656814
0.1821000,0.1656814
0.1822000,0.1680992
0.1823000,0.1608458
0.1824000,0.1680992
0.1825000,0.1753527
0.1826000,0.1705171
0.1827000,0.1632636
0.1828000,0.1729349
0.1829000,0.1777705
0.1830000,0.1705171
0.1831000,0.1777705
0.1832000,0.1584279
0.1833000,0.1850240
0.1834000,0.1874418
0.1835000,0.1898596
0.1836000,0.1922775
0.1837000,0.2043666
0.1838000,0.2019488
0.1839000,0.1995309
0.1840000,0.2043666
0.1841000,0.2067844
0.1842000,0.2164557
0.1843000,0.2140379
0.1844000,0.2261270
0.1845000,0.2285448
0.1846000,0.2261270
0.1847000,0.2357983
0.1848000,0.2430518
0.1849000,0.2454696
0.1850000,0.2551409
0.1851000,0.2696478
0.1852000,0.2696478
0.1853000,0.2841548
0.1854000,0.2938261
0.1855000,0.2938261
0.1856000,0.3155865
0.1857000,0.3373469
0.1858000,0.3325113
0.1859000,0.3518539
0.1860000,0.3760321
0.1861000,0.3784499
0.1862000,0.3929569
0.1863000,0.4171351
0.1864000,0.4316421
0.1865000,0.4606560
0.1866000,0.4630738
0.1867000,0.4945055
0.1868000,0.5065946
0.1869000,0.5356085
0.1870000,0.5573689
0.1871000,0.5960541
0.1872000,0.6323215
0.1873000,0.6782601
0.1874000,0.7072740
0.1875000,0.7459592
0.1876000,0.7967335
0.1877000,0.8426722
0.1878000,0.8741039
0.1879000,0.9297139
0.1880000,0.9732347
0.1881000,1.0336803
0.1882000,1.0965437
0.1883000,1.1666606
0.1884000,1.2391953
0.1885000,1.3600866
0.1886000,1.3963539
0.1887000,1.4906491
0.1888000,1.6260472
0.1889000,1.7058354
0.1890000,1.8654118
0.1891000,1.8968435
0.1892000,2.0733447
0.1893000,2.1386260
0.1894000,2.2909489
0.1895000,2.4215114
0.1896000,2.5399848
0.1897000,2.6221908
0.1898000,2.7527533
0.1899000,2.8011098
0.1900000,2.9050762
0.1901000,2.9969535
0.1902000,3.0477278
0.1903000,3.1396052
0.1904000,3.2169755
0.1905000,3.2532429
0.1906000,3.3015994
0.1907000,3.3427024
0.1908000,3.3523737
0.1909000,3.3644628
0.1910000,3.3572093
0.1911000,3.3427024
0.1912000,3.3112707
0.1913000,3.2846746
0.1914000,3.2943459
0.1915000,3.3596272
0.1916000,3.4031480
0.1917000,3.4394154
0.1918000,3.4781006
0.1919000,3.4901897
0.1920000,3.5071144
0.1921000,3.5022788
0.1922000,3.4877719
0.1923000,3.4805184
0.1924000,3.4418332
0.1925000,3.3983124
0.1926000,3.3475381
0.1927000,3.3354489
0.1928000,3.2822568
0.1929000,3.2097221
0.1930000,3.0719061
0.1931000,2.9945357
0.1932000,2.9244188
0.1933000,2.8470484
0.1934000,2.7527533
0.1935000,2.6802186
0.1936000,2.5351491
0.1937000,2.3828262
0.1938000,2.2861132
0.1939000,2.2280854
0.1940000,2.0709269
0.1941000,2.0346595
0.1942000,1.9500357
0.1943000,1.8025484
0.1944000,1.7130889
0.1945000,1.6333007
0.1946000,1.5559303
0.1947000,1.4688886
0.1948000,1.3359083
0.1949000,1.2512845
0.1950000,1.1642428
0.1951000,1.1086328
0.1952000,0.9683990
0.1953000,0.9272960
0.1954000,0.8184939
0.1955000,0.7822266
0.1956000,0.7096918
0.1957000,0.6347393
0.1958000,0.5549511
0.1959000,0.4872520
0.1960000,0.3929569
0.1961000,0.2889904
0.1962000,0.2092022
0.1963000,0.1656814
0.1964000,0.1463388
0.1965000,0.1463388
0.1966000,0.1898596
0.1967000,0.2164557
0.1968000,0.2841548
0.1969000,0.3446004
0.1970000,0.4122995
0.1971000,0.4872520
0.1972000,0.5912185
0.1973000,0.7000206
0.1974000,0.7411236
0.1975000,0.8886108
0.1976000,0.9708169
0.1977000,1.0288446
0.1978000,1.0989615
0.1979000,1.2537023
0.1980000,1.2996410
0.1981000,1.3963539
0.1982000,1.5099917
0.1983000,1.5921977
0.1984000,1.6647324
0.1985000,1.8001306
0.1986000,1.8702475
0.1987000,1.9814674
0.1988000,2.1482972
0.1989000,2.2014894
0.1990000,2.3078736
0.1991000,2.4456896
0.1992000,2.5109709
0.1993000,2.6778007
0.1994000,2.7092325
0.1995000,2.8518841
0.1996000,2.9123297
0.1997000,3.0356387
0.1998000,3.1154269
0.1999000,3.2193934
0.2000000,3.3064350
0.2001000,3.3644628
0.2002000,3.4273262
0.2003000,3.4708471
0.2004000,3.5022788
0.2005000,3.5264570
0.2006000,3.5385462
0.2007000,3.5506353
0.2008000,3.5530531
0.2009000,3.5530531
0.2010000,3.5361283
0.2011000,3.5095323
0.2012000,3.4708471
0.2013000,3.4055658
0.2014000,3.3789698
0.2015000,3.3209420
0.2016000,3.2193934
0.2017000,3.1589478
0.2018000,3.0380566
0.2019000,2.9776109
0.2020000,2.8663910
0.2021000,2.8035276
0.2022000,2.6923077
0.2023000,2.5786700
0.2024000,2.5109709
0.2025000,2.3973331
0.2026000,2.2957845
0.2027000,2.2425924
0.2028000,2.1700577
0.2029000,2.0612556
0.2030000,1.9959743
0.2031000,1.8920079
0.2032000,1.8025484
0.2033000,1.7638632
0.2034000,1.6768215
0.2035000,1.6115403
0.2036000,1.5825264
0.2037000,1.5390055
0.2038000,1.4688886
0.2039000,1.4471282
0.2040000,1.3770113
0.2041000,1.3334905
0.2042000,1.3093122
0.2043000,1.2488666
0.2044000,1.2150171
0.2045000,1.1690784
0.2046000,1.1207220
0.2047000,1.1013794
0.2048000,1.0433516
0.2049000,1.0264268
0.2050000,0.9708169
0.2051000,0.9538921
0.2052000,0.9031178
0.2053000,0.8620148
0.2054000,0.8209118
0.2055000,0.8257474
0.2056000,0.7991513
0.2057000,0.7604662
0.2058000,0.7096918
0.2059000,0.7193631
0.2060000,0.6613354
0.2061000,0.6492462
0.2062000,0.6202324
0.2063000,0.6057254
0.2064000,0.5380263
0.2065000,0.5525333
0.2066000,0.5259372
0.2067000,0.5138481
0.2068000,0.4509847
0.2069000,0.4799985
0.2070000,0.4582381
0.2071000,0.4171351
0.2072000,0.3857034
0.2073000,0.3687786
0.2074000,0.3446004
0.2075000,0.3155865
0.2076000,0.2793191
0.2077000,0.2648122
0.2078000,0.2503053
0.2079000,0.2430518
0.2080000,0.2164557
0.2081000,0.2261270
0.2082000,0.2116201
0.2083000,0.2140379
0.2084000,0.2092022
0.2085000,0.2043666
0.2086000,0.1922775
0.2087000,0.1922775
0.2088000,0.1874418
0.2089000,0.1850240
0.2090000,0.1705171
0.2091000,0.1729349
0.2092000,0.1753527
0.2093000,0.1705171
0.2094000,0.1705171
0.2095000,0.1729349
0.2096000,0.1632636
0.2097000,0.1608458
0.2098000,0.1608458
0.2099000,0.1632636
0.2100000,0.1584279
0.2101000,0.1632636
0.2102000,0.1608458
0.2103000,0.1560101
0.2104000,0.1584279
0.2105000,0.1584279
0.2106000,0.1535923
0.2107000,0.1535923
0.2108000,0.1342497
0.2109000,0.1535923
0.2110000,0.1535923
0.2111000,0.1463388
0.2112000,0.1584279
0.2113000,0.1535923
0.2114000,0.1535923
0.2115000,0.1535923
0.2116000,0.1487566
0.2117000,0.1487566
0.2118000,0.1487566
0.2119000,0.1511745
0.2120000,0.1535923
0.2121000,0.1463388
0.2122000,0.1535923
0.2123000,0.1463388
0.2124000,0.1487566
0.2125000,0.1487566
0.2126000,0.1487566
0.2127000,0.1705171
0.2128000,0.1463388
0.2129000,0.1415032
0.2130000,0.1463388
0.2131000,0.1463388
0.2132000,0.1463388
0.2133000,0.1439210
0.2134000,0.1463388
0.2135000,0.1487566
0.2136000,0.1439210
0.2137000,0.1390853
0.2138000,0.1415032
0.2139000,0.1415032
0.2140000,0.1463388
0.2141000,0.1439210
0.2142000,0.1415032
0.2143000,0.1487566
0.2144000,0.1439210
0.2145000,0.1487566
0.2146000,0.1463388
0.2147000,0.1439210
0.2148000,0.1463388
0.2149000,0.1463388
0.2150000,0.1463388
0.2151000,0.1415032
0.2152000,0.1487566
0.2153000,0.1415032
0.2154000,0.1439210
0.2155000,0.1415032
0.2156000,0.1124893
0.2157000,0.1463388
0.2158000,0.1439210
0.2159000,0.1415032
0.2160000,0.1415032
0.2161000,0.1463388
0.2162000,0.1487566
0.2163000,0.1439210
0.2164000,0.1439210
0.2165000,0.1463388
0.2166000,0.1463388
0.2167000,0.1439210
0.2168000,0.1511745
0.2169000,0.1463388
0.2170000,0.1487566
0.2171000,0.1439210
0.2172000,0.1487566
0.2173000,0.1439210
0.2174000,0.0907289
0.2175000,0.1415032
0.2176000,0.1415032
0.2177000,0.1487566
0.2178000,0.1439210
0.2179000,0.1463388
0.2180000,0.1439210
0.2181000,0.1415032
0.2182000,0.1439210
0.2183000,0.1463388
0.2184000,0.1439210
0.2185000,0.1342497
0.2186000,0.1390853
0.2187000,0.1463388
0.2188000,0.1415032
0.2189000,0.1439210
0.2190000,0.1390853
0.2191000,0.1439210
0.2192000,0.1439210
0.2193000,0.1463388
0.2194000,0.1463388
0.2195000,0.1390853
0.2196000,0.1463388
0.2197000,0.1439210
0.2198000,0.1487566
0.2199000,0.1487566
0.2200000,0.1390853
0.2201000,0.1415032
0.2202000,0.1415032
0.2203000,0.1415032
0.2204000,0.1390853
0.2205000,0.1415032
0.2206000,0.1439210
0.2207000,0.1366675
0.2208000,0.1366675
0.2209000,0.1463388
0.2210000,0.1439210
0.2211000,0.1390853
0.2212000,0.1439210
0.2213000,0.1390853
0.2214000,0.1415032
0.2215000,0.1439210
0.2216000,0.1318319
0.2217000,0.1366675
0.2218000,0.1366675
0.2219000,0.1439210
0.2220000,0.1390853
0.2221000,0.1463388
0.2222000,0.1439210
0.2223000,0.1439210
0.2224000,0.1366675
0.2225000,0.1390853
0.2226000,0.1439210
0.2227000,0.1390853
0.2228000,0.1439210
0.2229000,0.1463388
0.2230000,0.1415032
0.2231000,0.1439210
0.2232000,0.1318319
0.2233000,0.1439210
0.2234000,0.1415032
0.2235000,0.1487566
0.2236000,0.1390853
0.2237000,0.1439210
0.2238000,0.1439210
0.2239000,0.1366675
0.2240000,0.1439210
0.2241000,0.1487566
0.2242000,0.1415032
0.2243000,0.1294140
0.2244000,0.1415032
0.2245000,0.1415032
0.2246000,0.1318319
0.2247000,0.1415032
0.2248000,0.1439210
0.2249000,0.1390853
0.2250000,0.1415032
0.2251000,0.1390853
0.2252000,0.1366675
0.2253000,0.1439210
0.2254000,0.1439210
0.2255000,0.0810576
0.2256000,0.1439210
0.2257000,0.1390853
0.2258000,0.1439210
0.2259000,0.1439210
0.2260000,0.1439210
0.2261000,0.1439210
0.2262000,0.1415032
0.2263000,0.1487566
0.2264000,0.1415032
0.2265000,0.1415032
0.2266000,0.1415032
0.2267000,0.1390853
0.2268000,0.1439210
0.2269000,0.1439210
0.2270000,0.1390853
0.2271000,0.1415032
0.2272000,0.1439210
0.2273000,0.1439210
0.2274000,0.1463388
0.2275000,0.1342497
0.2276000,0.1390853
0.2277000,0.1439210
0.2278000,0.1487566
0.2279000,0.1342497
0.2280000,0.1415032
0.2281000,0.1390853
0.2282000,0.1463388
0.2283000,0.1415032
0.2284000,0.1439210
0.2285000,0.1463388
0.2286000,0.1415032
0.2287000,0.1439210
0.2288000,0.1390853
0.2289000,0.1463388
0.2290000,0.1439210
0.2291000,0.1390853
0.2292000,0.1463388
0.2293000,0.1463388
0.2294000,0.1439210
0.2295000,0.1415032
0.2296000,0.1415032
0.2297000,0.1463388
0.2298000,0.1415032
0.2299000,0.1463388
0.2300000,0.1439210
0.2301000,0.1439210
0.2302000,0.1439210
0.2303000,0.1390853
0.2304000,0.1390853
0.2305000,0.1439210
0.2306000,0.1439210
0.2307000,0.1415032
0.2308000,0.1439210
0.2309000,0.1439210
0.2310000,0.1415032
0.2311000,0.1608458
0.2312000,0.1463388
0.2313000,0.1415032
0.2314000,0.1390853
0.2315000,0.1415032
0.2316000,0.1342497
0.2317000,0.1415032
0.2318000,0.1415032
0.2319000,0.1390853
0.2320000,0.1415032
0.2321000,0.1439210
0.2322000,0.1415032
0.2323000,0.1390853
0.2324000,0.1415032
0.2325000,0.1439210
0.2326000,0.1415032
