Time (s),Ch1 (V),Ch2 (V)
0.3872500,0.1705171,0.1705171
0.3873750,0.1705171,0.1753527
0.3875000,0.1705171,0.1753527
0.3876250,0.1729349,0.1777705
0.3877500,0.1680992,0.1777705
0.3878750,0.1656814,0.1705171
0.3880000,0.1729349,0.1753527
0.3881250,0.1729349,0.1753527
0.3882500,0.1705171,0.1753527
0.3883750,0.1656814,0.1705171
0.3885000,0.1680992,0.1753527
0.3886250,0.1729349,0.1753527
0.3887500,0.1705171,0.1753527
0.3888750,0.1729349,0.1777705
0.3890000,0.1705171,0.1753527
0.3891250,0.1777705,0.1777705
0.3892500,0.1680992,0.1753527
0.3893750,0.1656814,0.1729349
0.3895000,0.1753527,0.1801883
0.3896250,0.1729349,0.1826062
0.3897500,0.1729349,0.1705171
0.3898750,0.1680992,0.1729349
0.3900000,0.1705171,0.1801883
0.3901250,0.1632636,0.1680992
0.3902500,0.1729349,0.1753527
0.3903750,0.1705171,0.1729349
0.3905000,0.1656814,0.1705171
0.3906250,0.1729349,0.1753527
0.3907500,0.1656814,0.1753527
0.3908750,0.1729349,0.1777705
0.3910000,0.1656814,0.1898596
0.3911250,0.1680992,0.1753527
0.3912500,0.1632636,0.1753527
0.3913750,0.1680992,0.1753527
0.3915000,0.1656814,0.1729349
0.3916250,0.1680992,0.1753527
0.3917500,0.1729349,0.1705171
0.3918750,0.1705171,0.1729349
0.3920000,0.1705171,0.1680992
0.3921250,0.1656814,0.1753527
0.3922500,0.1680992,0.1729349
0.3923750,0.1971131,0.1753527
0.3925000,0.1705171,0.1729349
0.3926250,0.1656814,0.1753527
0.3927500,0.1656814,0.1995309
0.3928750,0.1680992,0.1753527
0.3930000,0.1705171,0.1729349
0.3931250,0.1680992,0.1753527
0.3932500,0.1680992,0.1777705
0.3933750,0.1753527,0.1777705
0.3935000,0.1705171,0.1753527
0.3936250,0.1632636,0.1705171
0.3937500,0.1632636,0.1680992
0.3938750,0.1753527,0.1801883
0.3940000,0.1705171,0.1729349
0.3941250,0.1680992,0.1753527
0.3942500,0.1753527,0.1777705
0.3943750,0.1705171,0.1729349
0.3945000,0.1656814,0.1729349
0.3946250,0.1656814,0.1753527
0.3947500,0.1656814,0.1946953
0.3948750,0.1656814,0.1729349
0.3950000,0.1753527,0.1753527
0.3951250,0.1705171,0.1753527
0.3952500,0.1729349,0.1729349
0.3953750,0.1753527,0.1777705
0.3955000,0.1753527,0.1729349
0.3956250,0.1705171,0.1729349
0.3957500,0.1608458,0.1729349
0.3958750,0.1680992,0.1729349
0.3960000,0.1705171,0.1753527
0.3961250,0.1656814,0.1705171
0.3962500,0.1656814,0.1729349
0.3963750,0.1221606,0.1753527
0.3965000,0.1656814,0.1705171
0.3966250,0.1729349,0.1753527
0.3967500,0.1826062,0.1753527
0.3968750,0.1753527,0.1729349
0.3970000,0.1729349,0.1729349
0.3971250,0.1705171,0.1729349
0.3972500,0.1560101,0.1753527
0.3973750,0.1705171,0.1729349
0.3975000,0.1656814,0.1729349
0.3976250,0.1705171,0.1801883
0.3977500,0.1705171,0.1753527
0.3978750,0.1729349,0.1753527
0.3980000,0.1753527,0.1705171
0.3981250,0.1753527,0.1777705
0.3982500,0.1680992,0.1680992
0.3983750,0.1680992,0.1753527
0.3985000,0.1850240,0.1729349
0.3986250,0.1753527,0.1826062
0.3987500,0.1753527,0.1898596
0.3988750,0.1294140,0.1753527
0.3990000,0.1729349,0.1801883
0.3991250,0.1656814,0.1777705
0.3992500,0.1656814,0.1777705
0.3993750,0.1584279,0.1729349
0.3995000,0.1777705,0.1777705
0.3996250,0.1753527,0.1801883
0.3997500,0.1777705,0.1801883
0.3998750,0.1729349,0.1753527
0.4000000,0.1753527,0.1801883
0.4001250,0.1753527,0.1753527
0.4002500,0.1173249,0.1729349
0.4003750,0.1753527,0.1777705
0.4005000,0.1705171,0.1753527
0.4006250,0.1753527,0.1801883
0.4007500,0.1753527,0.1777705
0.4008750,0.1729349,0.1753527
0.4010000,0.1753527,0.1753527
0.4011250,0.1656814,0.1753527
0.4012500,0.1729349,0.1922775
0.4013750,0.1705171,0.1729349
0.4015000,0.1656814,0.1680992
0.4016250,0.2043666,0.1753527
0.4017500,0.1705171,0.1753527
0.4018750,0.1705171,0.1729349
0.4020000,0.1777705,0.1801883
0.4021250,0.1680992,0.1729349
0.4022500,0.1729349,0.1729349
0.4023750,0.1680992,0.1753527
0.4025000,0.1753527,0.1753527
0.4026250,0.1680992,0.1753527
0.4027500,0.1729349,0.1753527
0.4028750,0.1705171,0.1729349
0.4030000,0.1729349,0.1729349
0.4031250,0.1705171,0.1753527
0.4032500,0.1632636,0.1705171
0.4033750,0.1680992,0.1680992
0.4035000,0.1705171,0.1777705
0.4036250,0.1705171,0.1753527
0.4037500,0.1656814,0.1318319
0.4038750,0.1753527,0.1801883
0.4040000,0.1705171,0.1777705
0.4041250,0.1729349,0.1777705
0.4042500,0.1729349,0.1801883
0.4043750,0.1729349,0.1680992
0.4045000,0.1705171,0.1729349
0.4046250,0.1680992,0.1753527
0.4047500,0.1656814,0.1680992
0.4048750,0.1656814,0.1729349
0.4050000,0.1680992,0.1729349
0.4051250,0.1705171,0.1753527
0.4052500,0.1705171,0.1753527
0.4053750,0.1656814,0.1753527
0.4055000,0.1705171,0.1753527
0.4056250,0.1656814,0.1753527
0.4057500,0.1656814,0.1753527
0.4058750,0.1680992,0.1729349
0.4060000,0.1705171,0.1753527
0.4061250,0.1729349,0.1753527
0.4062500,0.1680992,0.1729349
0.4063750,0.1680992,0.1729349
0.4065000,0.1680992,0.1753527
0.4066250,0.1680992,0.1729349
0.4067500,0.1632636,0.1705171
0.4068750,0.1729349,0.1753527
0.4070000,0.1560101,0.1729349
0.4071250,0.1656814,0.1753527
0.4072500,0.1705171,0.1729349
0.4073750,0.1705171,0.1753527
0.4075000,0.1705171,0.1753527
0.4076250,0.1656814,0.1729349
0.4077500,0.1656814,0.2019488
0.4078750,0.1656814,0.1729349
0.4080000,0.1753527,0.1729349
0.4081250,0.1656814,0.1705171
0.4082500,0.1729349,0.1729349
0.4083750,0.1656814,0.1753527
0.4085000,0.1777705,0.1777705
0.4086250,0.1656814,0.1753527
0.4087500,0.1680992,0.1777705
0.4088750,0.1656814,0.1971131
0.4090000,0.1729349,0.1753527
0.4091250,0.1656814,0.1729349
0.4092500,0.1705171,0.1753527
0.4093750,0.1705171,0.1753527
0.4095000,0.1656814,0.1753527
0.4096250,0.1656814,0.1753527
0.4097500,0.1656814,0.1390853
0.4098750,0.1753527,0.1753527
0.4100000,0.1729349,0.1753527
0.4101250,0.1680992,0.1705171
0.4102500,0.1705171,0.1777705
0.4103750,0.1705171,0.1729349
0.4105000,0.1705171,0.1777705
0.4106250,0.1705171,0.1753527
0.4107500,0.1753527,0.1705171
0.4108750,0.1656814,0.1680992
0.4110000,0.1705171,0.1729349
0.4111250,0.1656814,0.1656814
0.4112500,0.1753527,0.1801883
0.4113750,0.1632636,0.1705171
0.4115000,0.1535923,0.1729349
0.4116250,0.1705171,0.1729349
0.4117500,0.1656814,0.1729349
0.4118750,0.1753527,0.1777705
0.4120000,0.1680992,0.1777705
0.4121250,0.1632636,0.1753527
0.4122500,0.1680992,0.1753527
0.4123750,0.1680992,0.1777705
0.4125000,0.1729349,0.1729349
0.4126250,0.1680992,0.1705171
0.4127500,0.1705171,0.1729349
0.4128750,0.1705171,0.1729349
0.4130000,0.1705171,0.1753527
0.4131250,0.1680992,0.1705171
0.4132500,0.1680992,0.2043666
0.4133750,0.1632636,0.1753527
0.4135000,0.1656814,0.1801883
0.4136250,0.1656814,0.1705171
0.4137500,0.1729349,0.1680992
0.4138750,0.1729349,0.1753527
0.4140000,0.1632636,0.1729349
0.4141250,0.1705171,0.1729349
0.4142500,0.1705171,0.1753527
0.4143750,0.1705171,0.1729349
0.4145000,0.1705171,0.1753527
0.4146250,0.1729349,0.1729349
0.4147500,0.1680992,0.1124893
0.4148750,0.1680992,0.1753527
0.4150000,0.1801883,0.1826062
0.4151250,0.1680992,0.1777705
0.4152500,0.1777705,0.1753527
0.4153750,0.1656814,0.1753527
0.4155000,0.1705171,0.1753527
0.4156250,0.1705171,0.1753527
0.4157500,0.1729349,0.1801883
0.4158750,0.1729349,0.1826062
0.4160000,0.1705171,0.1777705
0.4161250,0.1680992,0.1753527
0.4162500,0.1680992,0.1729349
0.4163750,0.1680992,0.1801883
0.4165000,0.1608458,0.1729349
0.4166250,0.1753527,0.2067844
0.4167500,0.1705171,0.1753527
0.4168750,0.1705171,0.1705171
0.4170000,0.1729349,0.1753527
0.4171250,0.1777705,0.1801883
0.4172500,0.1729349,0.1560101
0.4173750,0.1705171,0.1753527
0.4175000,0.1753527,0.1777705
0.4176250,0.1680992,0.1729349
0.4177500,0.1729349,0.1753527
0.4178750,0.1680992,0.1705171
0.4180000,0.1753527,0.1801883
0.4181250,0.1680992,0.1753527
0.4182500,0.1705171,0.1729349
0.4183750,0.1729349,0.1753527
0.4185000,0.1632636,0.1705171
0.4186250,0.1608458,0.1753527
0.4187500,0.1753527,0.1753527
0.4188750,0.1680992,0.1680992
0.4190000,0.1705171,0.1705171
0.4191250,0.1656814,0.1777705
0.4192500,0.1705171,0.1729349
0.4193750,0.1656814,0.1753527
0.4195000,0.1680992,0.1729349
0.4196250,0.1729349,0.1777705
0.4197500,0.1729349,0.1801883
0.4198750,0.1584279,0.1753527
0.4200000,0.1705171,0.1705171
0.4201250,0.1705171,0.1753527
0.4202500,0.1705171,0.1680992
0.4203750,0.1680992,0.1729349
0.4205000,0.1608458,0.1680992
0.4206250,0.1705171,0.1753527
0.4207500,0.1632636,0.1729349
0.4208750,0.1680992,0.1705171
0.4210000,0.1729349,0.1777705
0.4211250,0.1729349,0.1753527
0.4212500,0.1753527,0.1801883
0.4213750,0.1656814,0.1560101
0.4215000,0.1729349,0.1777705
0.4216250,0.1705171,0.1753527
0.4217500,0.1680992,0.1777705
0.4218750,0.1656814,0.1705171
0.4220000,0.1705171,0.1777705
0.4221250,0.1729349,0.1753527
0.4222500,0.1729349,0.1753527
0.4223750,0.1729349,0.1801883
0.4225000,0.1705171,0.1729349
0.4226250,0.2043666,0.1777705
0.4227500,0.1680992,0.1753527
0.4228750,0.1680992,0.1753527
0.4230000,0.1705171,0.1705171
0.4231250,0.1753527,0.1729349
0.4232500,0.1656814,0.1729349
0.4233750,0.1680992,0.1680992
0.4235000,0.1705171,0.1729349
0.4236250,0.1632636,0.1705171
0.4237500,0.1656814,0.1680992
0.4238750,0.1729349,0.1777705
0.4240000,0.1680992,0.1753527
0.4241250,0.1729349,0.1729349
0.4242500,0.1632636,0.1680992
0.4243750,0.1753527,0.1777705
0.4245000,0.1705171,0.1753527
0.4246250,0.1680992,0.1656814
0.4247500,0.1753527,0.1777705
0.4248750,0.1535923,0.1729349
0.4250000,0.1632636,0.1729349
0.4251250,0.1632636,0.1753527
0.4252500,0.1729349,0.1753527
0.4253750,0.1680992,0.1753527
0.4255000,0.1705171,0.1705171
0.4256250,0.1680992,0.1753527
0.4257500,0.1705171,0.1753527
0.4258750,0.1729349,0.1777705
0.4260000,0.1729349,0.1753527
0.4261250,0.1656814,0.1705171
0.4262500,0.1680992,0.1777705
0.4263750,0.1680992,0.1753527
0.4265000,0.1729349,0.1705171
0.4266250,0.1705171,0.1729349
0.4267500,0.1680992,0.1753527
0.4268750,0.1124893,0.1729349
0.4270000,0.1753527,0.1729349
0.4271250,0.1680992,0.1777705
0.4272500,0.1753527,0.1801883
0.4273750,0.1729349,0.1608458
0.4275000,0.1753527,0.1729349
0.4276250,0.1680992,0.1753527
0.4277500,0.1753527,0.1801883
0.4278750,0.1656814,0.1705171
0.4280000,0.1680992,0.1729349
0.4281250,0.1221606,0.1801883
0.4282500,0.1729349,0.1753527
0.4283750,0.1729349,0.1753527
0.4285000,0.1705171,0.1729349
0.4286250,0.1729349,0.1753527
0.4287500,0.1850240,0.1753527
0.4288750,0.1680992,0.1753527
0.4290000,0.1705171,0.1753527
0.4291250,0.1656814,0.1729349
0.4292500,0.1656814,0.1705171
0.4293750,0.1729349,0.1753527
0.4295000,0.1656814,0.1729349
0.4296250,0.1729349,0.1801883
0.4297500,0.1608458,0.1729349
0.4298750,0.1729349,0.1729349
0.4300000,0.1680992,0.1777705
0.4301250,0.1680992,0.1777705
0.4302500,0.1705171,0.1705171
0.4303750,0.1753527,0.1753527
0.4305000,0.1705171,0.1680992
0.4306250,0.1656814,0.1705171
0.4307500,0.1124893,0.1777705
0.4308750,0.1656814,0.1729349
0.4310000,0.1680992,0.1777705
0.4311250,0.1680992,0.1680992
0.4312500,0.1705171,0.1729349
0.4313750,0.1680992,0.1946953
0.4315000,0.1705171,0.1753527
0.4316250,0.1753527,0.1753527
0.4317500,0.1656814,0.1801883
0.4318750,0.1705171,0.1729349
0.4320000,0.1729349,0.1777705
0.4321250,0.1753527,0.1729349
0.4322500,0.1729349,0.1753527
0.4323750,0.1680992,0.1777705
0.4325000,0.1656814,0.1680992
0.4326250,0.1705171,0.1777705
0.4327500,0.1753527,0.1753527
0.4328750,0.1777705,0.1801883
0.4330000,0.1608458,0.1729349
0.4331250,0.1729349,0.1801883
0.4332500,0.1705171,0.1729349
0.4333750,0.1705171,0.1753527
0.4335000,0.1729349,0.1777705
0.4336250,0.1753527,0.1753527
0.4337500,0.1729349,0.1777705
0.4338750,0.1656814,0.1729349
0.4340000,0.1705171,0.1753527
0.4341250,0.1729349,0.1753527
0.4342500,0.1656814,0.1753527
0.4343750,0.1680992,0.1753527
0.4345000,0.1632636,0.1705171
0.4346250,0.1705171,0.1753527
0.4347500,0.1729349,0.1777705
0.4348750,0.1680992,0.1729349
0.4350000,0.1632636,0.1753527
0.4351250,0.1705171,0.1753527
0.4352500,0.1705171,0.1753527
0.4353750,0.1705171,0.1729349
0.4355000,0.1729349,0.1753527
0.4356250,0.1753527,0.1801883
0.4357500,0.1705171,0.1753527
0.4358750,0.1680992,0.1705171
0.4360000,0.1680992,0.1753527
0.4361250,0.1705171,0.1753527
0.4362500,0.1584279,0.1753527
0.4363750,0.1656814,0.1705171
0.4365000,0.1729349,0.1753527
0.4366250,0.1729349,0.1898596
0.4367500,0.1705171,0.1729349
0.4368750,0.1680992,0.1729349
0.4370000,0.1680992,0.1801883
0.4371250,0.1705171,0.1729349
0.4372500,0.1777705,0.1801883
0.4373750,0.1608458,0.1680992
0.4375000,0.1680992,0.1753527
0.4376250,0.1729349,0.1753527
0.4377500,0.1705171,0.1584279
0.4378750,0.1777705,0.1826062
0.4380000,0.1801883,0.1753527
0.4381250,0.1729349,0.1729349
0.4382500,0.1680992,0.1946953
0.4383750,0.1729349,0.1777705
0.4385000,0.1680992,0.1729349
0.4386250,0.1705171,0.1705171
0.4387500,0.1656814,0.1705171
0.4388750,0.1656814,0.1729349
0.4390000,0.1656814,0.1729349
0.4391250,0.1753527,0.1729349
0.4392500,0.1680992,0.1753527
0.4393750,0.1729349,0.1729349
0.4395000,0.1729349,0.1753527
0.4396250,0.1680992,0.1729349
0.4397500,0.1608458,0.1680992
0.4398750,0.1584279,0.1753527
0.4400000,0.1705171,0.1729349
0.4401250,0.1608458,0.1801883
0.4402500,0.1656814,0.1680992
0.4403750,0.1680992,0.1729349
0.4405000,0.1729349,0.1753527
0.4406250,0.1656814,0.1680992
0.4407500,0.1705171,0.1777705
0.4408750,0.1656814,0.1729349
0.4410000,0.1632636,0.1801883
0.4411250,0.1656814,0.1705171
0.4412500,0.1705171,0.1753527
0.4413750,0.1705171,0.1729349
0.4415000,0.1656814,0.1753527
0.4416250,0.1705171,0.1753527
0.4417500,0.1680992,0.1729349
0.4418750,0.1729349,0.1753527
0.4420000,0.1656814,0.1729349
0.4421250,0.1680992,0.1705171
0.4422500,0.1777705,0.1705171
0.4423750,0.1729349,0.1705171
0.4425000,0.1705171,0.1801883
0.4426250,0.1705171,0.1729349
0.4427500,0.1729349,0.1705171
0.4428750,0.1680992,0.1777705
0.4430000,0.1656814,0.1729349
0.4431250,0.1680992,0.1729349
0.4432500,0.1729349,0.1705171
0.4433750,0.1729349,0.1729349
0.4435000,0.1705171,0.1753527
0.4436250,0.1922775,0.1705171
0.4437500,0.1415032,0.1753527
0.4438750,0.1656814,0.1753527
0.4440000,0.1753527,0.1777705
0.4441250,0.1729349,0.1753527
0.4442500,0.1753527,0.1777705
0.4443750,0.1705171,0.1729349
0.4445000,0.1753527,0.1777705
0.4446250,0.1656814,0.1729349
0.4447500,0.1705171,0.1729349
0.4448750,0.1753527,0.1729349
0.4450000,0.1680992,0.1753527
0.4451250,0.1656814,0.1656814
0.4452500,0.1680992,0.1680992
0.4453750,0.1656814,0.1753527
0.4455000,0.1826062,0.1729349
0.4456250,0.1705171,0.1801883
0.4457500,0.1656814,0.1705171
0.4458750,0.1705171,0.1777705
0.4460000,0.1705171,0.1777705
0.4461250,0.1753527,0.1777705
0.4462500,0.1656814,0.1729349
0.4463750,0.1705171,0.1729349
0.4465000,0.1705171,0.1777705
0.4466250,0.1705171,0.1729349
0.4467500,0.1680992,0.1705171
0.4468750,0.1656814,0.1753527
0.4470000,0.1729349,0.1729349
0.4471250,0.1705171,0.2116201
0.4472500,0.1729349,0.1801883
0.4473750,0.1753527,0.1753527
0.4475000,0.1729349,0.1680992
0.4476250,0.1680992,0.1729349
0.4477500,0.1729349,0.1777705
0.4478750,0.1656814,0.1729349
0.4480000,0.1705171,0.1801883
0.4481250,0.1705171,0.1729349
0.4482500,0.1705171,0.1777705
0.4483750,0.1729349,0.1777705
0.4485000,0.1753527,0.1801883
0.4486250,0.1753527,0.1826062
0.4487500,0.1705171,0.1777705
0.4488750,0.1971131,0.1753527
0.4490000,0.1680992,0.1729349
0.4491250,0.1680992,0.1705171
0.4492500,0.1705171,0.1801883
0.4493750,0.1680992,0.1971131
0.4495000,0.1705171,0.1753527
0.4496250,0.1680992,0.1729349
0.4497500,0.1705171,0.1753527
0.4498750,0.1680992,0.1729349
0.4500000,0.1753527,0.1801883
0.4501250,0.1777705,0.1801883
0.4502500,0.1680992,0.1753527
0.4503750,0.1777705,0.1777705
0.4505000,0.1680992,0.1729349
0.4506250,0.1705171,0.1753527
0.4507500,0.1680992,0.1801883
0.4508750,0.1632636,0.1753527
0.4510000,0.1850240,0.1729349
0.4511250,0.1680992,0.1560101
0.4512500,0.1729349,0.1705171
0.4513750,0.1632636,0.1705171
0.4515000,0.1729349,0.1753527
0.4516250,0.1753527,0.1753527
0.4517500,0.1705171,0.1705171
0.4518750,0.1656814,0.1729349
0.4520000,0.1680992,0.1753527
0.4521250,0.1922775,0.1777705
0.4522500,0.1680992,0.1729349
0.4523750,0.1680992,0.1729349
0.4525000,0.1729349,0.1777705
0.4526250,0.1777705,0.1753527
0.4527500,0.1608458,0.1729349
0.4528750,0.1801883,0.1680992
0.4530000,0.1705171,0.1753527
0.4531250,0.1680992,0.1801883
0.4532500,0.1705171,0.1753527
0.4533750,0.1632636,0.1729349
0.4535000,0.1705171,0.1850240
0.4536250,0.1680992,0.1753527
0.4537500,0.1753527,0.1753527
0.4538750,0.1753527,0.1705171
0.4540000,0.1729349,0.1801883
0.4541250,0.1656814,0.1705171
0.4542500,0.1729349,0.1729349
0.4543750,0.1680992,0.1753527
0.4545000,0.1680992,0.1705171
0.4546250,0.1729349,0.1826062
0.4547500,0.1560101,0.1753527
0.4548750,0.1656814,0.1753527
0.4550000,0.1680992,0.1729349
0.4551250,0.1705171,0.1729349
0.4552500,0.1680992,0.1729349
0.4553750,0.1680992,0.1729349
0.4555000,0.1777705,0.1801883
0.4556250,0.1632636,0.1729349
0.4557500,0.1656814,0.1705171
0.4558750,0.1680992,0.1753527
0.4560000,0.1705171,0.1729349
0.4561250,0.1632636,0.1729349
0.4562500,0.1680992,0.1729349
0.4563750,0.1656814,0.1777705
0.4565000,0.1777705,0.1777705
0.4566250,0.1729349,0.1753527
0.4567500,0.1729349,0.1777705
0.4568750,0.1705171,0.1777705
0.4570000,0.1656814,0.1753527
0.4571250,0.1656814,0.1705171
0.4572500,0.1729349,0.1753527
0.4573750,0.1753527,0.1777705
0.4575000,0.1729349,0.1753527
0.4576250,0.1656814,0.1753527
0.4577500,0.1632636,0.1729349
0.4578750,0.1680992,0.1826062
0.4580000,0.1729349,0.1777705
0.4581250,0.1680992,0.1342497
0.4582500,0.1656814,0.1753527
0.4583750,0.1680992,0.1946953
0.4585000,0.1753527,0.1801883
0.4586250,0.1608458,0.1753527
0.4587500,0.1656814,0.1729349
0.4588750,0.1826062,0.1753527
0.4590000,0.1608458,0.1753527
0.4591250,0.1680992,0.1729349
0.4592500,0.1729349,0.1729349
0.4593750,0.1946953,0.1753527
0.4595000,0.1656814,0.1753527
0.4596250,0.1656814,0.1705171
0.4597500,0.1680992,0.1729349
0.4598750,0.1705171,0.1995309
0.4600000,0.1753527,0.1850240
0.4601250,0.1705171,0.1753527
0.4602500,0.1680992,0.1656814
0.4603750,0.1705171,0.1729349
0.4605000,0.1680992,0.1656814
0.4606250,0.1705171,0.1801883
0.4607500,0.1656814,0.1705171
0.4608750,0.1729349,0.1801883
0.4610000,0.1680992,0.1705171
0.4611250,0.1705171,0.1753527
0.4612500,0.1535923,0.1753527
0.4613750,0.1753527,0.1801883
0.4615000,0.1680992,0.1753527
0.4616250,0.1680992,0.1705171
0.4617500,0.1680992,0.1729349
0.4618750,0.1656814,0.1753527
0.4620000,0.1705171,0.1777705
0.4621250,0.1777705,0.1801883
0.4622500,0.1656814,0.1729349
0.4623750,0.1705171,0.1753527
0.4625000,0.1705171,0.1826062
0.4626250,0.1680992,0.1535923
0.4627500,0.1656814,0.1729349
0.4628750,0.1705171,0.1753527
0.4630000,0.1729349,0.1801883
0.4631250,0.1729349,0.1753527
0.4632500,0.1753527,0.1826062
0.4633750,0.1705171,0.1777705
0.4635000,0.1632636,0.1729349
0.4636250,0.1632636,0.1777705
0.4637500,0.1729349,0.1801883
0.4638750,0.1656814,0.1729349
0.4640000,0.1656814,0.1729349
0.4641250,0.1560101,0.1632636
0.4642500,0.1656814,0.1680992
0.4643750,0.1632636,0.1680992
0.4645000,0.1632636,0.1705171
0.4646250,0.1656814,0.1680992
0.4647500,0.1656814,0.1705171
0.4648750,0.1632636,0.1753527
0.4650000,0.1680992,0.1680992
0.4651250,0.1632636,0.1777705
0.4652500,0.1632636,0.1680992
0.4653750,0.1680992,0.1463388
0.4655000,0.1656814,0.1729349
0.4656250,0.1656814,0.1680992
0.4657500,0.1680992,0.1777705
0.4658750,0.1608458,0.1705171
0.4660000,0.1705171,0.1729349
0.4661250,0.1656814,0.1729349
0.4662500,0.1656814,0.1729349
0.4663750,0.1705171,0.1729349
0.4665000,0.1584279,0.1705171
0.4666250,0.1729349,0.1729349
0.4667500,0.1632636,0.1705171
0.4668750,0.1705171,0.1729349
0.4670000,0.1632636,0.1705171
0.4671250,0.1632636,0.1705171
0.4672500,0.1656814,0.1705171
0.4673750,0.1705171,0.1729349
0.4675000,0.1608458,0.1656814
0.4676250,0.1680992,0.1753527
0.4677500,0.1898596,0.1656814
0.4678750,0.1680992,0.1753527
0.4680000,0.1729349,0.1753527
0.4681250,0.1656814,0.1753527
0.4682500,0.1656814,0.1729349
0.4683750,0.1535923,0.1656814
0.4685000,0.1584279,0.1680992
0.4686250,0.1680992,0.2019488
0.4687500,0.1656814,0.1705171
0.4688750,0.1608458,0.1705171
0.4690000,0.1656814,0.1680992
0.4691250,0.1632636,0.1705171
0.4692500,0.1656814,0.1777705
0.4693750,0.1560101,0.1656814
0.4695000,0.1680992,0.1705171
0.4696250,0.1656814,0.1729349
0.4697500,0.1656814,0.1705171
0.4698750,0.1656814,0.1680992
0.4700000,0.1656814,0.1705171
0.4701250,0.1608458,0.1632636
0.4702500,0.1705171,0.1705171
0.4703750,0.1608458,0.1753527
0.4705000,0.1656814,0.1656814
0.4706250,0.1632636,0.1753527
0.4707500,0.1632636,0.1680992
0.4708750,0.1680992,0.1729349
0.4710000,0.1584279,0.1656814
0.4711250,0.1705171,0.1729349
0.4712500,0.1656814,0.1680992
0.4713750,0.1680992,0.1705171
0.4715000,0.1632636,0.1705171
0.4716250,0.1632636,0.1680992
0.4717500,0.1632636,0.1729349
0.4718750,0.1632636,0.1729349
0.4720000,0.1656814,0.1680992
0.4721250,0.1656814,0.1680992
0.4722500,0.1632636,0.1680992
0.4723750,0.1608458,0.1656814
0.4725000,0.1680992,0.1705171
0.4726250,0.1632636,0.1656814
0.4727500,0.1608458,0.1922775
0.4728750,0.1632636,0.1705171
0.4730000,0.1632636,0.1705171
0.4731250,0.1560101,0.1656814
0.4732500,0.1608458,0.1680992
0.4733750,0.1632636,0.1680992
0.4735000,0.1632636,0.1753527
0.4736250,0.1680992,0.1729349
0.4737500,0.1656814,0.1729349
0.4738750,0.1705171,0.1729349
0.4740000,0.1632636,0.1680992
0.4741250,0.1584279,0.1680992
0.4742500,0.1680992,0.1680992
0.4743750,0.1656814,0.1656814
0.4745000,0.1608458,0.1656814
0.4746250,0.1656814,0.1680992
0.4747500,0.1632636,0.1729349
0.4748750,0.1656814,0.1656814
0.4750000,0.1680992,0.1753527
0.4751250,0.1584279,0.1656814
0.4752500,0.1680992,0.1680992
0.4753750,0.1680992,0.1729349
0.4755000,0.1632636,0.1680992
0.4756250,0.1680992,0.1705171
0.4757500,0.1608458,0.1656814
0.4758750,0.1632636,0.1680992
0.4760000,0.1656814,0.1729349
0.4761250,0.1656814,0.1705171
0.4762500,0.1608458,0.1680992
0.4763750,0.1680992,0.1753527
0.4765000,0.1608458,0.1680992
0.4766250,0.1656814,0.1729349
0.4767500,0.1560101,0.1705171
0.4768750,0.1656814,0.1656814
0.4770000,0.1656814,0.1705171
0.4771250,0.1584279,0.1705171
0.4772500,0.1608458,0.1898596
0.4773750,0.1680992,0.1729349
0.4775000,0.1632636,0.1705171
0.4776250,0.1656814,0.1366675
0.4777500,0.1632636,0.1680992
0.4778750,0.1656814,0.1922775
0.4780000,0.1680992,0.1656814
0.4781250,0.1656814,0.1753527
0.4782500,0.1632636,0.1656814
0.4783750,0.1680992,0.1705171
0.4785000,0.1608458,0.1705171
0.4786250,0.1608458,0.2043666
0.4787500,0.1656814,0.1705171
0.4788750,0.1632636,0.1753527
0.4790000,0.1656814,0.1680992
0.4791250,0.1608458,0.1729349
0.4792500,0.1680992,0.1777705
0.4793750,0.1680992,0.1729349
0.4795000,0.1608458,0.1729349
0.4796250,0.1632636,0.1705171
0.4797500,0.1608458,0.1632636
0.4798750,0.1680992,0.1705171
0.4800000,0.1632636,0.1729349
0.4801250,0.1632636,0.1680992
0.4802500,0.1656814,0.1753527
0.4803750,0.1680992,0.1705171
0.4805000,0.1584279,0.1656814
0.4806250,0.1874418,0.1705171
0.4807500,0.1632636,0.1680992
0.4808750,0.1680992,0.1729349
0.4810000,0.1632636,0.1680992
0.4811250,0.1608458,0.1680992
0.4812500,0.1608458,0.1656814
0.4813750,0.1608458,0.1705171
0.4815000,0.1680992,0.1705171
0.4816250,0.1656814,0.1705171
0.4817500,0.1850240,0.1753527
0.4818750,0.1705171,0.1705171
0.4820000,0.1656814,0.1729349
0.4821250,0.1608458,0.1753527
0.4822500,0.1680992,0.1705171
0.4823750,0.1656814,0.1705171
0.4825000,0.1656814,0.1705171
0.4826250,0.1680992,0.1705171
0.4827500,0.1680992,0.1753527
0.4828750,0.1632636,0.1705171
0.4830000,0.1874418,0.1729349
0.4831250,0.1608458,0.1487566
0.4832500,0.1632636,0.1656814
0.4833750,0.1632636,0.1680992
0.4835000,0.1656814,0.1729349
0.4836250,0.1680992,0.1729349
0.4837500,0.1656814,0.1753527
0.4838750,0.1608458,0.1705171
0.4840000,0.1874418,0.1729349
0.4841250,0.1680992,0.1729349
